2026-05-02 00:06:05.174 | INFO     | DuckDB     | DuckDB | 所有核心表结构初始化完成 (含热点板块)
2026-05-02 00:06:05.174 | INFO     | DuckDB     | DuckDB 核心就绪: E:\1target\p9_project\quant-platform\data\meta\meta.db
2026-05-02 03:08:22.188 | INFO     | Backtest   | [回测 4/5] 模拟第 541/1360 笔交易: 震安科技...
2026-05-02 03:08:22.421 | INFO     | Backtest   | [回测 4/5] 模拟第 551/1360 笔交易: 鼎熔岩...
2026-05-02 03:08:22.656 | INFO     | Backtest   | [回测 4/5] 模拟第 561/1360 笔交易: 三维化学...
2026-05-02 03:08:22.919 | INFO     | Backtest   | [回测 4/5] 模拟第 571/1360 笔交易: 天域生物...
2026-05-02 03:08:23.205 | INFO     | Backtest   | [回测 4/5] 模拟第 581/1360 笔交易: 森特股份...
2026-05-02 03:08:23.449 | INFO     | Backtest   | [回测 4/5] 模拟第 591/1360 笔交易: 艾华集团...
2026-05-02 03:08:23.687 | INFO     | Backtest   | [回测 4/5] 模拟第 601/1360 笔交易: 中粮资本...
2026-05-02 03:08:23.921 | INFO     | Backtest   | [回测 4/5] 模拟第 611/1360 笔交易: 东方钽业...
2026-05-02 03:08:24.156 | INFO     | Backtest   | [回测 4/5] 模拟第 621/1360 笔交易: 华西股份...
2026-05-02 03:08:24.381 | INFO     | Backtest   | [回测 4/5] 模拟第 631/1360 笔交易: 均胜电子...
2026-05-02 03:08:24.635 | INFO     | Backtest   | [回测 4/5] 模拟第 641/1360 笔交易: 恒盛能源...
2026-05-02 03:08:24.930 | INFO     | Backtest   | [回测 4/5] 模拟第 651/1360 笔交易: 康尼机电...
2026-05-02 03:08:25.206 | INFO     | Backtest   | [回测 4/5] 模拟第 661/1360 笔交易: 永茂泰...
2026-05-02 03:08:25.461 | INFO     | Backtest   | [回测 4/5] 模拟第 671/1360 笔交易: 云意电气...
2026-05-02 03:08:25.703 | INFO     | Backtest   | [回测 4/5] 模拟第 681/1360 笔交易: 中成股份...
2026-05-02 03:08:25.959 | INFO     | Backtest   | [回测 4/5] 模拟第 691/1360 笔交易: 力星股份...
2026-05-02 03:08:26.165 | INFO     | Backtest   | [回测 4/5] 模拟第 701/1360 笔交易: 宁波建工...
2026-05-02 03:08:26.412 | INFO     | Backtest   | [回测 4/5] 模拟第 711/1360 笔交易: 鲁信创投...
2026-05-02 03:08:26.636 | INFO     | Backtest   | [回测 4/5] 模拟第 721/1360 笔交易: 南山铝业...
2026-05-02 03:08:26.869 | INFO     | Backtest   | [回测 4/5] 模拟第 731/1360 笔交易: 三安光电...
2026-05-02 03:08:27.078 | INFO     | Backtest   | [回测 4/5] 模拟第 741/1360 笔交易: 岱美股份...
2026-05-02 03:08:27.310 | INFO     | Backtest   | [回测 4/5] 模拟第 751/1360 笔交易: 兴业股份...
2026-05-02 03:08:27.509 | INFO     | Backtest   | [回测 4/5] 模拟第 761/1360 笔交易: 常熟汽饰...
2026-05-02 03:08:27.717 | INFO     | Backtest   | [回测 4/5] 模拟第 771/1360 笔交易: 歌华有线...
2026-05-02 03:08:27.971 | INFO     | Backtest   | [回测 4/5] 模拟第 781/1360 笔交易: 天桥起重...
2026-05-02 03:08:28.220 | INFO     | Backtest   | [回测 4/5] 模拟第 791/1360 笔交易: 山西焦化...
2026-05-02 03:08:28.459 | INFO     | Backtest   | [回测 4/5] 模拟第 801/1360 笔交易: 航天智装...
2026-05-02 03:08:28.659 | INFO     | Backtest   | [回测 4/5] 模拟第 811/1360 笔交易: 中创物流...
2026-05-02 03:08:28.903 | INFO     | Backtest   | [回测 4/5] 模拟第 821/1360 笔交易: 合金投资...
2026-05-02 03:08:29.140 | INFO     | Backtest   | [回测 4/5] 模拟第 831/1360 笔交易: 清水源...
2026-05-02 03:08:29.379 | INFO     | Backtest   | [回测 4/5] 模拟第 841/1360 笔交易: 新集能源...
2026-05-02 03:08:29.636 | INFO     | Backtest   | [回测 4/5] 模拟第 851/1360 笔交易: 中新集团...
2026-05-02 03:08:29.848 | INFO     | Backtest   | [回测 4/5] 模拟第 861/1360 笔交易: 中富通...
2026-05-02 03:08:30.073 | INFO     | Backtest   | [回测 4/5] 模拟第 871/1360 笔交易: 新相微...
2026-05-02 03:08:30.323 | INFO     | Backtest   | [回测 4/5] 模拟第 881/1360 笔交易: 康鹏科技...
2026-05-02 03:08:30.527 | INFO     | Backtest   | [回测 4/5] 模拟第 891/1360 笔交易: 信科移动-U...
2026-05-02 03:08:30.749 | INFO     | Backtest   | [回测 4/5] 模拟第 901/1360 笔交易: 古鳌科技...
2026-05-02 03:08:30.957 | INFO     | Backtest   | [回测 4/5] 模拟第 911/1360 笔交易: 冠城新材...
2026-05-02 03:08:31.157 | INFO     | Backtest   | [回测 4/5] 模拟第 921/1360 笔交易: 光云科技...
2026-05-02 03:08:31.344 | INFO     | Backtest   | [回测 4/5] 模拟第 931/1360 笔交易: 思美传媒...
2026-05-02 03:08:31.565 | INFO     | Backtest   | [回测 4/5] 模拟第 941/1360 笔交易: 奥精医疗...
2026-05-02 03:08:31.780 | INFO     | Backtest   | [回测 4/5] 模拟第 951/1360 笔交易: 高新兴...
2026-05-02 03:08:31.996 | INFO     | Backtest   | [回测 4/5] 模拟第 961/1360 笔交易: 九州一轨...
2026-05-02 03:08:32.218 | INFO     | Backtest   | [回测 4/5] 模拟第 971/1360 笔交易: 达利凯普...
2026-05-02 03:08:32.412 | INFO     | Backtest   | [回测 4/5] 模拟第 981/1360 笔交易: 中锐股份...
2026-05-02 03:08:32.592 | INFO     | Backtest   | [回测 4/5] 模拟第 991/1360 笔交易: 平潭发展...
2026-05-02 03:08:32.808 | INFO     | Backtest   | [回测 4/5] 模拟第 1001/1360 笔交易: 顺灏股份...
2026-05-02 03:08:33.028 | INFO     | Backtest   | [回测 4/5] 模拟第 1011/1360 笔交易: 英特集团...
2026-05-02 03:08:33.256 | INFO     | Backtest   | [回测 4/5] 模拟第 1021/1360 笔交易: 吉祥航空...
2026-05-02 03:08:33.430 | INFO     | Backtest   | [回测 4/5] 模拟第 1031/1360 笔交易: 乐普医疗...
2026-05-02 03:08:33.612 | INFO     | Backtest   | [回测 4/5] 模拟第 1041/1360 笔交易: 三房巷...
2026-05-02 03:08:33.815 | INFO     | Backtest   | [回测 4/5] 模拟第 1051/1360 笔交易: 先锋新材...
2026-05-02 03:08:33.973 | INFO     | Backtest   | [回测 4/5] 模拟第 1061/1360 笔交易: 皮阿诺...
2026-05-02 03:08:34.176 | INFO     | Backtest   | [回测 4/5] 模拟第 1071/1360 笔交易: 华东数控...
2026-05-02 03:08:34.341 | INFO     | Backtest   | [回测 4/5] 模拟第 1081/1360 笔交易: 海亮股份...
2026-05-02 03:08:34.525 | INFO     | Backtest   | [回测 4/5] 模拟第 1091/1360 笔交易: 埃斯顿...
2026-05-02 03:08:34.716 | INFO     | Backtest   | [回测 4/5] 模拟第 1101/1360 笔交易: 新宏泽...
2026-05-02 03:08:34.882 | INFO     | Backtest   | [回测 4/5] 模拟第 1111/1360 笔交易: 雅运股份...
2026-05-02 03:08:35.070 | INFO     | Backtest   | [回测 4/5] 模拟第 1121/1360 笔交易: 双星新材...
2026-05-02 03:08:35.268 | INFO     | Backtest   | [回测 4/5] 模拟第 1131/1360 笔交易: 誉衡药业...
2026-05-02 03:08:35.468 | INFO     | Backtest   | [回测 4/5] 模拟第 1141/1360 笔交易: 华媒控股...
2026-05-02 03:08:35.605 | INFO     | Backtest   | [回测 4/5] 模拟第 1151/1360 笔交易: 亚虹医药-U...
2026-05-02 03:08:35.748 | INFO     | Backtest   | [回测 4/5] 模拟第 1161/1360 笔交易: XD宝丰能...
2026-05-02 03:08:35.926 | INFO     | Backtest   | [回测 4/5] 模拟第 1171/1360 笔交易: 嘉化能源...
2026-05-02 03:08:36.085 | INFO     | Backtest   | [回测 4/5] 模拟第 1181/1360 笔交易: 黄山旅游...
2026-05-02 03:08:36.252 | INFO     | Backtest   | [回测 4/5] 模拟第 1191/1360 笔交易: 中远海能...
2026-05-02 03:08:36.451 | INFO     | Backtest   | [回测 4/5] 模拟第 1201/1360 笔交易: 台华新材...
2026-05-02 03:08:36.621 | INFO     | Backtest   | [回测 4/5] 模拟第 1211/1360 笔交易: 明志科技...
2026-05-02 03:08:36.767 | INFO     | Backtest   | [回测 4/5] 模拟第 1221/1360 笔交易: 廊坊发展...
2026-05-02 03:08:36.899 | INFO     | Backtest   | [回测 4/5] 模拟第 1231/1360 笔交易: 科林电气...
2026-05-02 03:08:37.049 | INFO     | Backtest   | [回测 4/5] 模拟第 1241/1360 笔交易: 华瓷股份...
2026-05-02 03:08:37.182 | INFO     | Backtest   | [回测 4/5] 模拟第 1251/1360 笔交易: 博敏电子...
2026-05-02 03:08:37.347 | INFO     | Backtest   | [回测 4/5] 模拟第 1261/1360 笔交易: 甘肃能化...
2026-05-02 03:08:37.510 | INFO     | Backtest   | [回测 4/5] 模拟第 1271/1360 笔交易: 网宿科技...
2026-05-02 03:08:37.683 | INFO     | Backtest   | [回测 4/5] 模拟第 1281/1360 笔交易: 万向钱潮...
2026-05-02 03:08:37.903 | INFO     | Backtest   | [回测 4/5] 模拟第 1291/1360 笔交易: 必创科技...
2026-05-02 03:08:38.117 | INFO     | Backtest   | [回测 4/5] 模拟第 1301/1360 笔交易: 海亮股份...
2026-05-02 03:08:38.302 | INFO     | Backtest   | [回测 4/5] 模拟第 1311/1360 笔交易: 江铃汽车...
2026-05-02 03:08:38.476 | INFO     | Backtest   | [回测 4/5] 模拟第 1321/1360 笔交易: 斯莱克...
2026-05-02 03:08:38.622 | INFO     | Backtest   | [回测 4/5] 模拟第 1331/1360 笔交易: 皖通科技...
2026-05-02 03:08:38.713 | INFO     | Backtest   | [回测 4/5] 模拟第 1341/1360 笔交易: 汇洁股份...
2026-05-02 03:08:38.865 | INFO     | Backtest   | [回测 4/5] 模拟第 1351/1360 笔交易: 厦工股份...
2026-05-02 03:08:38.972 | INFO     | Backtest   | [回测 5/5] 回测任务完成: 882笔(含0笔平手离场)
2026-05-02 03:08:39.331 | INFO     | Backtest   | [回测 1/5] 筛选回测目标股票...
2026-05-02 03:08:39.349 | INFO     | Backtest   | [回测 2/5] 加载 5010 只股票的历史数据进行快速扫描...
2026-05-02 03:08:53.359 | INFO     | Backtest   | [回测 3/5] 计算策略信号 (基于日线信号库)...
2026-05-02 03:08:53.367 | INFO     | Screener   | 🧬 [Loader] 识别到类继承策略: MA5AngleOriginalStrategy
2026-05-02 03:09:08.129 | INFO     | Backtest   | [回测 4/5] 处理 1291 条信号，执行精细分钟线仿真...
2026-05-02 03:09:08.132 | INFO     | Backtest   | [回测 4/5] 模拟第 1/1291 笔交易: 升达林业...
2026-05-02 03:09:08.456 | INFO     | Backtest   | [回测 4/5] 模拟第 11/1291 笔交易: 恒誉环保...
2026-05-02 03:09:08.768 | INFO     | Backtest   | [回测 4/5] 模拟第 21/1291 笔交易: 东江环保...
2026-05-02 03:09:09.128 | INFO     | Backtest   | [回测 4/5] 模拟第 31/1291 笔交易: 珠海中富...
2026-05-02 03:09:09.490 | INFO     | Backtest   | [回测 4/5] 模拟第 41/1291 笔交易: 豫光金铅...
2026-05-02 03:09:09.860 | INFO     | Backtest   | [回测 4/5] 模拟第 51/1291 笔交易: 新宁物流...
2026-05-02 03:09:10.171 | INFO     | Backtest   | [回测 4/5] 模拟第 61/1291 笔交易: 安彩高科...
2026-05-02 03:09:10.484 | INFO     | Backtest   | [回测 4/5] 模拟第 71/1291 笔交易: 金春股份...
2026-05-02 03:09:10.776 | INFO     | Backtest   | [回测 4/5] 模拟第 81/1291 笔交易: 模塑科技...
2026-05-02 03:09:11.058 | INFO     | Backtest   | [回测 4/5] 模拟第 91/1291 笔交易: 聚石化学...
2026-05-02 03:09:11.365 | INFO     | Backtest   | [回测 4/5] 模拟第 101/1291 笔交易: 爱丽家居...
2026-05-02 03:09:11.625 | INFO     | Backtest   | [回测 4/5] 模拟第 111/1291 笔交易: 天地在线...
2026-05-02 03:09:11.949 | INFO     | Backtest   | [回测 4/5] 模拟第 121/1291 笔交易: 道道全...
2026-05-02 03:09:12.286 | INFO     | Backtest   | [回测 4/5] 模拟第 131/1291 笔交易: 兴业银锡...
2026-05-02 03:09:12.613 | INFO     | Backtest   | [回测 4/5] 模拟第 141/1291 笔交易: 国风新材...
2026-05-02 03:09:12.939 | INFO     | Backtest   | [回测 4/5] 模拟第 151/1291 笔交易: 永安药业...
2026-05-02 03:09:13.232 | INFO     | Backtest   | [回测 4/5] 模拟第 161/1291 笔交易: 元隆雅图...
2026-05-02 03:09:13.531 | INFO     | Backtest   | [回测 4/5] 模拟第 171/1291 笔交易: 爱司凯...
2026-05-02 03:09:13.766 | INFO     | Backtest   | [回测 4/5] 模拟第 181/1291 笔交易: 南京银行...
2026-05-02 03:09:14.048 | INFO     | Backtest   | [回测 4/5] 模拟第 191/1291 笔交易: 万邦达...
2026-05-02 03:09:14.315 | INFO     | Backtest   | [回测 4/5] 模拟第 201/1291 笔交易: 时代出版...
2026-05-02 03:09:14.606 | INFO     | Backtest   | [回测 4/5] 模拟第 211/1291 笔交易: 塞力医疗...
2026-05-02 03:09:14.922 | INFO     | Backtest   | [回测 4/5] 模拟第 221/1291 笔交易: 国盛证券...
2026-05-02 03:09:15.227 | INFO     | Backtest   | [回测 4/5] 模拟第 231/1291 笔交易: 镇海股份...
2026-05-02 03:09:15.540 | INFO     | Backtest   | [回测 4/5] 模拟第 241/1291 笔交易: 天津普林...
2026-05-02 03:09:15.805 | INFO     | Backtest   | [回测 4/5] 模拟第 251/1291 笔交易: 宜安科技...
2026-05-02 03:09:16.096 | INFO     | Backtest   | [回测 4/5] 模拟第 261/1291 笔交易: 浦发银行...
2026-05-02 03:09:16.419 | INFO     | Backtest   | [回测 4/5] 模拟第 271/1291 笔交易: 晨化股份...
2026-05-02 03:09:16.710 | INFO     | Backtest   | [回测 4/5] 模拟第 281/1291 笔交易: 硅宝科技...
2026-05-02 03:09:17.009 | INFO     | Backtest   | [回测 4/5] 模拟第 291/1291 笔交易: 冠农股份...
2026-05-02 03:09:17.311 | INFO     | Backtest   | [回测 4/5] 模拟第 301/1291 笔交易: 诚意药业...
2026-05-02 03:09:17.624 | INFO     | Backtest   | [回测 4/5] 模拟第 311/1291 笔交易: 奥普科技...
2026-05-02 03:09:17.886 | INFO     | Backtest   | [回测 4/5] 模拟第 321/1291 笔交易: 博济医药...
2026-05-02 03:09:18.151 | INFO     | Backtest   | [回测 4/5] 模拟第 331/1291 笔交易: 宣泰医药...
2026-05-02 03:09:18.436 | INFO     | Backtest   | [回测 4/5] 模拟第 341/1291 笔交易: 荣信文化...
2026-05-02 03:09:18.707 | INFO     | Backtest   | [回测 4/5] 模拟第 351/1291 笔交易: 中交设计...
2026-05-02 03:09:18.930 | INFO     | Backtest   | [回测 4/5] 模拟第 361/1291 笔交易: 望变电气...
2026-05-02 03:09:19.193 | INFO     | Backtest   | [回测 4/5] 模拟第 371/1291 笔交易: 中国核建...
2026-05-02 03:09:19.449 | INFO     | Backtest   | [回测 4/5] 模拟第 381/1291 笔交易: 天阳科技...
2026-05-02 03:09:19.730 | INFO     | Backtest   | [回测 4/5] 模拟第 391/1291 笔交易: 同和药业...
2026-05-02 03:09:19.965 | INFO     | Backtest   | [回测 4/5] 模拟第 401/1291 笔交易: 双鹭药业...
2026-05-02 03:09:20.218 | INFO     | Backtest   | [回测 4/5] 模拟第 411/1291 笔交易: 天微电子...
2026-05-02 03:09:20.501 | INFO     | Backtest   | [回测 4/5] 模拟第 421/1291 笔交易: 利君股份...
2026-05-02 03:09:20.752 | INFO     | Backtest   | [回测 4/5] 模拟第 431/1291 笔交易: 科华生物...
2026-05-02 03:09:21.020 | INFO     | Backtest   | [回测 4/5] 模拟第 441/1291 笔交易: 嘉麟杰...
2026-05-02 03:09:21.256 | INFO     | Backtest   | [回测 4/5] 模拟第 451/1291 笔交易: 英唐智控...
2026-05-02 03:09:21.532 | INFO     | Backtest   | [回测 4/5] 模拟第 461/1291 笔交易: 首华燃气...
2026-05-02 03:09:21.811 | INFO     | Backtest   | [回测 4/5] 模拟第 471/1291 笔交易: 三钢闽光...
2026-05-02 03:09:22.100 | INFO     | Backtest   | [回测 4/5] 模拟第 481/1291 笔交易: 鸿合科技...
2026-05-02 03:09:22.386 | INFO     | Backtest   | [回测 4/5] 模拟第 491/1291 笔交易: 扬子新材...
2026-05-02 03:09:22.638 | INFO     | Backtest   | [回测 4/5] 模拟第 501/1291 笔交易: 博腾股份...
2026-05-02 03:09:22.873 | INFO     | Backtest   | [回测 4/5] 模拟第 511/1291 笔交易: 通达动力...
2026-05-02 03:09:23.104 | INFO     | Backtest   | [回测 4/5] 模拟第 521/1291 笔交易: 鼎熔岩...
2026-05-02 03:09:23.345 | INFO     | Backtest   | [回测 4/5] 模拟第 531/1291 笔交易: 聚合顺...
2026-05-02 03:09:23.591 | INFO     | Backtest   | [回测 4/5] 模拟第 541/1291 笔交易: 诺普信...
2026-05-02 03:09:23.867 | INFO     | Backtest   | [回测 4/5] 模拟第 551/1291 笔交易: 衢州东峰...
2026-05-02 03:09:24.114 | INFO     | Backtest   | [回测 4/5] 模拟第 561/1291 笔交易: 长江证券...
2026-05-02 03:09:24.337 | INFO     | Backtest   | [回测 4/5] 模拟第 571/1291 笔交易: 华钰矿业...
2026-05-02 03:09:24.551 | INFO     | Backtest   | [回测 4/5] 模拟第 581/1291 笔交易: 东方钽业...
2026-05-02 03:09:24.789 | INFO     | Backtest   | [回测 4/5] 模拟第 591/1291 笔交易: 海正生材...
2026-05-02 03:09:24.999 | INFO     | Backtest   | [回测 4/5] 模拟第 601/1291 笔交易: 富临运业...
2026-05-02 03:09:25.215 | INFO     | Backtest   | [回测 4/5] 模拟第 611/1291 笔交易: 雪天盐业...
2026-05-02 03:09:25.481 | INFO     | Backtest   | [回测 4/5] 模拟第 621/1291 笔交易: 中集车辆...
2026-05-02 03:09:25.722 | INFO     | Backtest   | [回测 4/5] 模拟第 631/1291 笔交易: 爱普股份...
2026-05-02 03:09:25.974 | INFO     | Backtest   | [回测 4/5] 模拟第 641/1291 笔交易: 天山铝业...
2026-05-02 03:09:26.220 | INFO     | Backtest   | [回测 4/5] 模拟第 651/1291 笔交易: 三星电气...
2026-05-02 03:09:26.437 | INFO     | Backtest   | [回测 4/5] 模拟第 661/1291 笔交易: 杭钢股份...
2026-05-02 03:09:26.676 | INFO     | Backtest   | [回测 4/5] 模拟第 671/1291 笔交易: 铜陵有色...
2026-05-02 03:09:26.923 | INFO     | Backtest   | [回测 4/5] 模拟第 681/1291 笔交易: 麒盛科技...
2026-05-02 03:09:27.144 | INFO     | Backtest   | [回测 4/5] 模拟第 691/1291 笔交易: 国光电器...
2026-05-02 03:09:27.334 | INFO     | Backtest   | [回测 4/5] 模拟第 701/1291 笔交易: 新疆交建...
2026-05-02 03:09:27.537 | INFO     | Backtest   | [回测 4/5] 模拟第 711/1291 笔交易: 英威腾...
2026-05-02 03:09:27.728 | INFO     | Backtest   | [回测 4/5] 模拟第 721/1291 笔交易: 望变电气...
2026-05-02 03:09:27.933 | INFO     | Backtest   | [回测 4/5] 模拟第 731/1291 笔交易: 歌华有线...
2026-05-02 03:09:28.166 | INFO     | Backtest   | [回测 4/5] 模拟第 741/1291 笔交易: 道明光学...
2026-05-02 03:09:28.414 | INFO     | Backtest   | [回测 4/5] 模拟第 751/1291 笔交易: 上海能源...
2026-05-02 03:09:28.626 | INFO     | Backtest   | [回测 4/5] 模拟第 761/1291 笔交易: 豪尔赛...
2026-05-02 03:09:28.841 | INFO     | Backtest   | [回测 4/5] 模拟第 771/1291 笔交易: 祥和实业...
2026-05-02 03:09:29.058 | INFO     | Backtest   | [回测 4/5] 模拟第 781/1291 笔交易: 胜通能源...
2026-05-02 03:09:29.289 | INFO     | Backtest   | [回测 4/5] 模拟第 791/1291 笔交易: 华立股份...
2026-05-02 03:09:29.477 | INFO     | Backtest   | [回测 4/5] 模拟第 801/1291 笔交易: 西高院...
2026-05-02 03:09:29.712 | INFO     | Backtest   | [回测 4/5] 模拟第 811/1291 笔交易: 申昊科技...
2026-05-02 03:09:29.911 | INFO     | Backtest   | [回测 4/5] 模拟第 821/1291 笔交易: 海欣食品...
2026-05-02 03:09:30.163 | INFO     | Backtest   | [回测 4/5] 模拟第 831/1291 笔交易: 佳电股份...
2026-05-02 03:09:30.368 | INFO     | Backtest   | [回测 4/5] 模拟第 841/1291 笔交易: 奥联电子...
2026-05-02 03:09:30.599 | INFO     | Backtest   | [回测 4/5] 模拟第 851/1291 笔交易: 会稽山...
2026-05-02 03:09:30.803 | INFO     | Backtest   | [回测 4/5] 模拟第 861/1291 笔交易: 科德教育...
2026-05-02 03:09:30.999 | INFO     | Backtest   | [回测 4/5] 模拟第 871/1291 笔交易: 家联科技...
2026-05-02 03:09:31.190 | INFO     | Backtest   | [回测 4/5] 模拟第 881/1291 笔交易: 泰晶科技...
2026-05-02 03:09:31.381 | INFO     | Backtest   | [回测 4/5] 模拟第 891/1291 笔交易: 众望布艺...
2026-05-02 03:09:31.587 | INFO     | Backtest   | [回测 4/5] 模拟第 901/1291 笔交易: 方直科技...
2026-05-02 03:09:31.776 | INFO     | Backtest   | [回测 4/5] 模拟第 911/1291 笔交易: 皖能电力...
2026-05-02 03:09:32.005 | INFO     | Backtest   | [回测 4/5] 模拟第 921/1291 笔交易: 耀皮玻璃...
2026-05-02 03:09:32.188 | INFO     | Backtest   | [回测 4/5] 模拟第 931/1291 笔交易: 苏试试验...
2026-05-02 03:09:32.358 | INFO     | Backtest   | [回测 4/5] 模拟第 941/1291 笔交易: 松原安全...
2026-05-02 03:09:32.528 | INFO     | Backtest   | [回测 4/5] 模拟第 951/1291 笔交易: 三湘印象...
2026-05-02 03:09:32.717 | INFO     | Backtest   | [回测 4/5] 模拟第 961/1291 笔交易: 冰山冷热...
2026-05-02 03:09:32.930 | INFO     | Backtest   | [回测 4/5] 模拟第 971/1291 笔交易: 王子新材...
2026-05-02 03:09:33.092 | INFO     | Backtest   | [回测 4/5] 模拟第 981/1291 笔交易: 港通医疗...
2026-05-02 03:09:33.271 | INFO     | Backtest   | [回测 4/5] 模拟第 991/1291 笔交易: 三房巷...
2026-05-02 03:09:33.454 | INFO     | Backtest   | [回测 4/5] 模拟第 1001/1291 笔交易: 宇新股份...
2026-05-02 03:09:33.646 | INFO     | Backtest   | [回测 4/5] 模拟第 1011/1291 笔交易: 康盛股份...
2026-05-02 03:09:33.833 | INFO     | Backtest   | [回测 4/5] 模拟第 1021/1291 笔交易: 钢研高纳...
2026-05-02 03:09:33.995 | INFO     | Backtest   | [回测 4/5] 模拟第 1031/1291 笔交易: 华金资本...
2026-05-02 03:09:34.194 | INFO     | Backtest   | [回测 4/5] 模拟第 1041/1291 笔交易: 埃斯顿...
2026-05-02 03:09:34.392 | INFO     | Backtest   | [回测 4/5] 模拟第 1051/1291 笔交易: 文科股份...
2026-05-02 03:09:34.569 | INFO     | Backtest   | [回测 4/5] 模拟第 1061/1291 笔交易: 君正集团...
2026-05-02 03:09:34.757 | INFO     | Backtest   | [回测 4/5] 模拟第 1071/1291 笔交易: 惠博普...
2026-05-02 03:09:34.929 | INFO     | Backtest   | [回测 4/5] 模拟第 1081/1291 笔交易: 深中华A...
2026-05-02 03:09:35.108 | INFO     | Backtest   | [回测 4/5] 模拟第 1091/1291 笔交易: 天合光能...
2026-05-02 03:09:35.259 | INFO     | Backtest   | [回测 4/5] 模拟第 1101/1291 笔交易: 北汽蓝谷...
2026-05-02 03:09:35.438 | INFO     | Backtest   | [回测 4/5] 模拟第 1111/1291 笔交易: 万丰股份...
2026-05-02 03:09:35.615 | INFO     | Backtest   | [回测 4/5] 模拟第 1121/1291 笔交易: 浙江龙盛...
2026-05-02 03:09:35.793 | INFO     | Backtest   | [回测 4/5] 模拟第 1131/1291 笔交易: 华策影视...
2026-05-02 03:09:35.970 | INFO     | Backtest   | [回测 4/5] 模拟第 1141/1291 笔交易: 滨海能源...
2026-05-02 03:09:36.136 | INFO     | Backtest   | [回测 4/5] 模拟第 1151/1291 笔交易: 信安世纪...
2026-05-02 03:09:36.261 | INFO     | Backtest   | [回测 4/5] 模拟第 1161/1291 笔交易: 桐昆股份...
2026-05-02 03:09:36.414 | INFO     | Backtest   | [回测 4/5] 模拟第 1171/1291 笔交易: 彩虹集团...
2026-05-02 03:09:36.549 | INFO     | Backtest   | [回测 4/5] 模拟第 1181/1291 笔交易: 盛路通信...
2026-05-02 03:09:36.688 | INFO     | Backtest   | [回测 4/5] 模拟第 1191/1291 笔交易: 三友化工...
2026-05-02 03:09:36.865 | INFO     | Backtest   | [回测 4/5] 模拟第 1201/1291 笔交易: 京能电力...
2026-05-02 03:09:37.051 | INFO     | Backtest   | [回测 4/5] 模拟第 1211/1291 笔交易: 渤海租赁...
2026-05-02 03:09:37.199 | INFO     | Backtest   | [回测 4/5] 模拟第 1221/1291 笔交易: 宇信科技...
2026-05-02 03:09:37.370 | INFO     | Backtest   | [回测 4/5] 模拟第 1231/1291 笔交易: 承德露露...
2026-05-02 03:09:37.527 | INFO     | Backtest   | [回测 4/5] 模拟第 1241/1291 笔交易: 高测股份...
2026-05-02 03:09:37.705 | INFO     | Backtest   | [回测 4/5] 模拟第 1251/1291 笔交易: 宿迁联盛...
2026-05-02 03:09:37.847 | INFO     | Backtest   | [回测 4/5] 模拟第 1261/1291 笔交易: 北京利尔...
2026-05-02 03:09:37.948 | INFO     | Backtest   | [回测 4/5] 模拟第 1271/1291 笔交易: 江河集团...
2026-05-02 03:09:38.100 | INFO     | Backtest   | [回测 4/5] 模拟第 1281/1291 笔交易: 厦工股份...
2026-05-02 03:09:38.213 | INFO     | Backtest   | [回测 4/5] 模拟第 1291/1291 笔交易: 天德钰...
2026-05-02 03:09:38.228 | INFO     | Backtest   | [回测 5/5] 回测任务完成: 908笔(含0笔平手离场)
2026-05-02 03:09:38.568 | INFO     | Backtest   | [回测 1/5] 筛选回测目标股票...
2026-05-02 03:09:38.585 | INFO     | Backtest   | [回测 2/5] 加载 5010 只股票的历史数据进行快速扫描...
2026-05-02 03:09:52.484 | INFO     | Backtest   | [回测 3/5] 计算策略信号 (基于日线信号库)...
2026-05-02 03:09:52.491 | INFO     | Screener   | 🧬 [Loader] 识别到类继承策略: MA5AngleOriginalStrategy
2026-05-02 03:10:07.159 | INFO     | Backtest   | [回测 4/5] 处理 1032 条信号，执行精细分钟线仿真...
2026-05-02 03:10:07.161 | INFO     | Backtest   | [回测 4/5] 模拟第 1/1032 笔交易: 潮宏基...
2026-05-02 03:10:07.449 | INFO     | Backtest   | [回测 4/5] 模拟第 11/1032 笔交易: 浪莎股份...
2026-05-02 03:10:07.773 | INFO     | Backtest   | [回测 4/5] 模拟第 21/1032 笔交易: 生意宝...
2026-05-02 03:10:08.117 | INFO     | Backtest   | [回测 4/5] 模拟第 31/1032 笔交易: 全新好...
2026-05-02 03:10:08.466 | INFO     | Backtest   | [回测 4/5] 模拟第 41/1032 笔交易: 洛阳钼业...
2026-05-02 03:10:08.792 | INFO     | Backtest   | [回测 4/5] 模拟第 51/1032 笔交易: 佳隆股份...
2026-05-02 03:10:09.123 | INFO     | Backtest   | [回测 4/5] 模拟第 61/1032 笔交易: 远望谷...
2026-05-02 03:10:09.427 | INFO     | Backtest   | [回测 4/5] 模拟第 71/1032 笔交易: 吉峰科技...
2026-05-02 03:10:09.709 | INFO     | Backtest   | [回测 4/5] 模拟第 81/1032 笔交易: 瑞贝卡...
2026-05-02 03:10:10.041 | INFO     | Backtest   | [回测 4/5] 模拟第 91/1032 笔交易: 汉嘉数智...
